id,author,timestamp,text,url,favoriteCount,retweetCount,replyCount,viewCount
1946008386874531851,ZachLowe_NBA,Fri Jul 18 00:45:29 +0000 2025,Apple: https://t.co/uro24maM5d,https://x.com/ZachLowe_NBA/status/1946008386874531851,,1,,171379
1946008281677275192,ZachLowe_NBA,Fri Jul 18 00:45:04 +0000 2025,"Spotify: https://t.co/OtlvQzpcgC

YouTube: https://t.co/xHTIeh5lav",https://x.com/ZachLowe_NBA/status/1946008281677275192,,2,2,341248
1946008094829318660,ZachLowe_NBA,Fri Jul 18 00:44:19 +0000 2025,"I have a lot of Dame takes! However I am in transit from Vegas! In the meantime, please enjoy today's ZL Show where we get into a TON of NBA news -- plus talk M-E-T-S, METS METS METS!",https://x.com/ZachLowe_NBA/status/1946008094829318660,,5,7,576537
1945968077684044273,ZachLowe_NBA,Thu Jul 17 22:05:18 +0000 2025,"RT @ZachLowe_NBA: Apple for those who prefer:

https://t.co/uro24mbjUL",https://x.com/ZachLowe_NBA/status/1945968077684044273,,1,2,108175
1945968062425157720,ZachLowe_NBA,Thu Jul 17 22:05:15 +0000 2025,"RT @ZachLowe_NBA: Mets corner! Second half outlook, I ask @SeanFennessey many dumb questions, mascot talk (Mr. Mets rules!), much more -- n…",https://x.com/ZachLowe_NBA/status/1945968062425157720,,1,6,116943
1945968035069833401,ZachLowe_NBA,Thu Jul 17 22:05:08 +0000 2025,"RT @ZachLowe_NBA: New Zach Lowe Show! Beal, Suns+Clips outlooks, PG13 injury/Embiid ESPN story/Sixers outlook, restricted free agency intel…",https://x.com/ZachLowe_NBA/status/1945968035069833401,,11,15,1087831
1945954883464781957,ZachLowe_NBA,Thu Jul 17 21:12:52 +0000 2025,Lillard -- who was waived-and-stretched by the Bucks earlier this month -- is a franchise legend in Portland.,https://x.com/ZachLowe_NBA/status/1945954883464781957,,36,47,190555
1945954719257788426,ZachLowe_NBA,Thu Jul 17 21:12:13 +0000 2025,"There is mutual interest between the Blazers and Damian Lillard on a potential reunion, sources tell the Ringer.",https://x.com/ZachLowe_NBA/status/1945954719257788426,,227,83,1447463
1945941463705231370,ZachLowe_NBA,Thu Jul 17 20:19:33 +0000 2025,Loaded show today! Tune in!,https://x.com/ZachLowe_NBA/status/1945941463705231370,,,,74062
1945940040296845618,ZachLowe_NBA,Thu Jul 17 20:13:54 +0000 2025,"Mets corner! Second half outlook, I ask @SeanFennessey many dumb questions, mascot talk (Mr. Mets rules!), much more -- new ZL Show!",https://x.com/ZachLowe_NBA/status/1945940040296845618,,1,6,116943
